Time,7TBSP,7TBCV,7TA,7TBPV,7P,7S
2/13/2021 08:05:57.114,45,7.85,39.47,44.85,-0.04,60.06
2/13/2021 08:06:45.310,45,9.25,39.47,44.85,-0.04,60.06
2/13/2021 08:07:48.604,45,4.1,39.47,46.62,-0.04,60.06
2/13/2021 08:08:46.839,45,7.95,39.47,44.79,-0.04,60.06
2/13/2021 08:09:38.105,45,9.3,39.47,44.79,-0.04,60.06
2/13/2021 08:10:27.226,45,9.3,39.47,46.74,-0.04,60.06
2/13/2021 08:10:28.176,45,3.79,39.47,46.74,-0.04,60.06
2/13/2021 08:11:32.607,45,3.79,40.72,46.74,-0.04,60.06
2/13/2021 08:11:36.607,45,8.2,40.72,44.65,-0.04,60.06
2/13/2021 08:13:17.853,45,3.92,40.72,46.66,-0.04,60.06
2/13/2021 08:14:26.117,45,8,40.72,44.72,-0.04,60.06
2/13/2021 08:16:23.417,45,8,40.72,46.7,-0.04,60.06
2/13/2021 08:16:23.611,45,3.8,40.72,46.7,-0.04,60.06
2/13/2021 08:17:16.779,45,7.77,40.72,44.81,-0.04,60.06
2/13/2021 08:18:07.113,45,8.84,40.72,44.81,-0.04,60.06
2/13/2021 08:19:38.114,45,8.84,40.72,46.78,-0.04,60.06
2/13/2021 08:19:41.357,45,3.59,40.72,46.78,-0.04,60.06
2/13/2021 08:20:06.194,45,5.97,40.72,45.63,-0.04,60.06
2/13/2021 08:21:26.616,45,5.97,40.72,44.35,-0.04,60.06
2/13/2021 08:21:28.616,45,8.82,40.72,44.35,-0.04,60.06
2/13/2021 08:22:44.118,45,8.82,41.97,44.35,-0.04,60.06
2/13/2021 08:22:55.151,45,3.9,41.97,46.61,-0.04,60.06
2/13/2021 08:24:30.619,45,8.61,41.97,44.42,-0.04,60.06
2/13/2021 08:26:18.120,45,8.61,41.97,46.5,-0.04,60.06
2/13/2021 08:26:19.620,45,4.12,41.97,46.5,-0.04,60.06
2/13/2021 08:28:05.447,45,8.51,41.97,44.46,-0.04,60.06
2/13/2021 08:29:58.243,45,4.26,41.97,46.41,-0.04,60.06
2/13/2021 08:31:21.238,45,4.26,41.97,44.65,-0.04,60.06
2/13/2021 08:31:25.265,45,8.02,41.97,44.65,-0.04,60.06
2/13/2021 08:33:33.786,45,8.02,41.97,46.46,-0.04,60.06
2/13/2021 08:33:34.790,45,4.07,41.97,46.46,-0.04,60.06
2/13/2021 08:34:15.960,45,6.95,41.97,45.09,-0.04,60.06
2/13/2021 08:35:17.212,45,8.06,41.97,45.09,-0.04,60.06
2/13/2021 08:36:49.631,45,8.06,43.11,45.09,-0.04,60.06
2/13/2021 08:37:05.661,45,5.94,43.11,45.09,-0.04,60.06
2/13/2021 08:37:22.728,45,5.94,43.11,46.29,-0.04,60.06
2/13/2021 08:37:23.733,45,4.34,43.11,46.29,-0.04,60.06
2/13/2021 08:38:50.132,45,4.34,43.11,44.7,-0.04,60.06
2/13/2021 08:39:17.197,45,7.74,43.11,44.7,-0.04,60.06
2/13/2021 08:41:15.682,45,6.07,43.11,44.7,-0.04,60.06
2/13/2021 08:42:29.135,45,7.58,43.11,44.7,-0.04,60.06
2/13/2021 08:43:38.276,45,4.02,43.11,46.37,-0.04,60.06
2/13/2021 08:45:34.775,45,4.02,43.11,44.91,-0.04,60.06
2/13/2021 08:45:35.778,45,7.08,43.11,44.91,-0.04,60.06
2/13/2021 08:49:18.728,45,5.15,43.11,44.91,-0.04,60.06
2/13/2021 08:51:01.144,45,7.17,43.11,44.91,-0.04,60.06
2/13/2021 08:55:19.154,45,5.02,43.11,44.91,-0.04,60.06
2/13/2021 08:56:42.092,45,5.02,44.17,44.91,-0.04,60.06
2/13/2021 08:56:55.090,45,7.06,44.17,44.91,-0.04,60.06
2/13/2021 09:04:01.314,45,5.74,44.17,44.91,-0.04,60.06
2/13/2021 09:05:24.657,45,6.98,44.17,44.91,-0.04,60.06
2/13/2021 09:36:15.334,45,6.98,45.18,44.91,-0.04,60.06
2/13/2021 09:43:29.106,45,5.87,45.18,44.91,-0.04,60.06
2/13/2021 09:54:27.113,55,5.87,45.18,44.91,-0.04,60.06
2/13/2021 09:54:37.682,55,27.42,45.18,44.91,-0.04,60.06
2/13/2021 09:55:25.370,55,27.42,45.18,52.31,-0.04,60.06
2/13/2021 09:56:23.118,55,16.72,45.18,51.05,-0.04,60.06
2/13/2021 09:57:28.638,55,15.13,45.18,51.05,-0.04,60.06
2/13/2021 09:57:29.643,60,15.13,45.18,51.05,-0.04,60.06
2/13/2021 09:58:21.620,60,15.13,45.18,56.84,-0.04,60.06
2/13/2021 09:59:12.782,60,18.66,45.18,56.84,-0.04,60.06
2/13/2021 10:01:47.620,60,18.66,45.18,58.89,-0.04,60.06
2/13/2021 10:01:55.622,60,14.24,45.18,58.89,-0.04,60.06
2/13/2021 10:02:00.622,60,14.24,46.34,58.89,-0.04,60.06
2/13/2021 10:04:44.142,60,11.7,46.34,60.23,-0.04,60.06
2/13/2021 10:07:27.844,60,11.7,46.34,61.69,-0.04,60.06
2/13/2021 10:07:29.853,60,7.89,46.34,61.69,-0.04,60.06
2/13/2021 10:07:37.888,60,7.89,48.16,61.69,-0.04,60.06
2/13/2021 10:09:39.408,60,5.4,48.16,61.69,-0.04,60.06
2/13/2021 10:10:20.631,60,9.03,48.16,60.62,-0.04,60.06
2/13/2021 10:10:29.631,60,9.03,49.16,60.62,-0.04,60.06
2/13/2021 10:10:32.634,60,7.78,49.16,60.62,-0.04,60.06
2/13/2021 10:11:01.762,60,7.78,49.16,62.6,-0.04,60.06
2/13/2021 10:11:59.132,60,7.78,49.16,60.52,-0.04,60.06
2/13/2021 10:12:35.154,60,4.37,49.16,60.52,-0.04,60.06
2/13/2021 10:13:23.359,60,8.13,49.16,60.52,-0.04,60.06
2/13/2021 10:14:17.635,60,4.32,49.16,62.25,-0.04,60.06
2/13/2021 10:15:30.907,60,4.32,49.16,60.15,-0.04,60.06
2/13/2021 10:16:06.136,60,4.32,50.97,60.15,-0.04,60.06
2/13/2021 10:16:13.137,60,4.32,50.97,61.85,-0.04,60.06
2/13/2021 10:17:19.390,60,8.65,50.97,59.97,-0.04,60.06
2/13/2021 10:17:54.638,60,8.65,50.97,61.96,-0.04,60.06
2/13/2021 10:17:55.638,60,4.19,50.97,61.96,-0.04,60.06
2/13/2021 10:19:02.851,60,8.51,50.97,59.9,-0.04,60.06
2/13/2021 10:19:49.140,60,8.51,50.97,61.88,-0.04,60.06
2/13/2021 10:19:50.139,60,4.08,50.97,61.88,-0.04,60.06
2/13/2021 10:21:07.387,60,4.08,50.97,59.74,-0.04,60.06
2/13/2021 10:21:37.641,60,4.08,52.45,59.74,-0.04,60.06
2/13/2021 10:21:52.640,60,4.08,52.45,61.63,-0.04,60.06
2/13/2021 10:23:08.904,60,8.64,52.45,59.61,-0.04,60.06
2/13/2021 10:23:46.142,60,4.22,52.45,59.61,-0.04,60.06
2/13/2021 10:24:42.309,60,7.8,52.45,59.61,-0.04,60.06
2/13/2021 10:25:54.645,60,3.87,52.45,61.67,-0.04,60.06
2/13/2021 10:27:19.144,60,3.87,53.66,61.67,-0.04,60.06
2/13/2021 10:27:23.146,60,8.54,53.66,59.49,-0.04,60.06
2/13/2021 10:28:01.178,60,3.96,53.66,61.56,-0.04,60.06
2/13/2021 10:29:35.649,60,8.56,53.66,59.41,-0.04,60.06
2/13/2021 10:30:22.782,60,4.28,53.66,61.33,-0.04,60.06
2/13/2021 10:31:52.161,60,8.49,53.66,59.38,-0.04,60.06
2/13/2021 10:32:31.315,60,8.49,53.66,61.52,-0.04,60.06
2/13/2021 10:32:32.326,60,3.77,53.66,61.52,-0.04,60.06
2/13/2021 10:33:07.465,60,3.77,54.71,61.52,-0.04,60.06
2/13/2021 10:33:12.485,60,6.71,54.71,60.12,-0.04,60.06
2/13/2021 10:34:11.724,60,8.51,54.71,60.12,-0.04,60.06
2/13/2021 10:34:52.894,60,3.71,54.71,61.5,-0.04,60.06
2/13/2021 10:36:02.174,60,7.75,54.71,59.6,-0.04,60.06
2/13/2021 10:37:14.465,60,7.75,54.71,61.44,-0.04,60.06
2/13/2021 10:37:16.474,60,3.75,54.71,61.44,-0.04,60.06
2/13/2021 10:38:50.842,60,3.75,54.71,59.39,-0.04,60.06
2/13/2021 10:38:51.845,60,8.16,54.71,59.39,-0.04,60.06
2/13/2021 10:39:46.158,60,8.16,54.71,61.5,-0.04,60.06
2/13/2021 10:39:48.158,60,3.55,54.71,61.5,-0.04,60.06
2/13/2021 10:41:35.660,60,3.55,54.71,59.26,-0.04,60.06
2/13/2021 10:41:40.660,60,3.55,55.96,59.26,-0.04,60.06
2/13/2021 10:41:42.660,60,8.33,55.96,59.26,-0.04,60.06
2/13/2021 10:42:19.694,60,3.52,55.96,61.49,-0.04,60.06
2/13/2021 10:44:03.162,60,3.52,55.96,59.3,-0.04,60.06
2/13/2021 10:44:32.245,60,7.55,55.96,59.3,-0.04,60.06
2/13/2021 10:45:01.372,60,3.41,55.96,61.5,-0.04,60.06
2/13/2021 10:46:52.854,60,3.41,55.96,59.31,-0.04,60.06
2/13/2021 10:46:55.874,60,8.15,55.96,59.31,-0.04,60.06
2/13/2021 10:47:21.973,60,6.85,55.96,59.31,-0.04,60.06
2/13/2021 10:47:46.165,60,3.57,55.96,61.41,-0.04,60.06
2/13/2021 10:49:27.488,60,8.01,55.96,59.34,-0.04,60.06
2/13/2021 10:50:42.802,60,3.65,55.96,61.35,-0.04,60.06
2/13/2021 10:52:29.252,60,3.65,55.96,59.31,-0.04,60.06
2/13/2021 10:52:30.257,60,8.08,55.96,59.31,-0.04,60.06
2/13/2021 10:52:46.320,60,8.08,57.2,59.31,-0.04,60.06
2/13/2021 10:53:02.391,60,6.57,57.2,59.31,-0.04,60.06
2/13/2021 10:53:25.488,60,6.57,57.2,61.43,-0.04,60.06
2/13/2021 10:53:27.496,60,3.48,57.2,61.43,-0.04,60.06
2/13/2021 10:55:17.949,60,3.48,57.2,59.37,-0.04,60.06
2/13/2021 10:55:18.954,60,7.92,57.2,59.37,-0.04,60.06
2/13/2021 10:56:28.241,60,3.42,57.2,61.44,-0.04,60.06
2/13/2021 10:58:04.675,60,3.42,57.2,59.42,-0.04,60.06
2/13/2021 10:58:07.675,60,7.76,57.2,59.42,-0.04,60.06
2/13/2021 10:59:33.951,60,7.76,57.2,61.59,-0.04,60.06
2/13/2021 10:59:34.909,60,3.05,57.2,61.59,-0.04,60.06
2/13/2021 11:01:15.249,60,3.05,57.2,59.52,-0.04,60.06
2/13/2021 11:01:31.309,60,7.47,57.2,59.52,-0.04,60.06
2/13/2021 11:02:56.698,60,7.47,57.2,61.61,-0.04,60.06
2/13/2021 11:02:58.707,60,2.94,57.2,61.61,-0.04,60.06
2/13/2021 11:04:21.678,60,7.16,57.2,59.63,-0.04,60.06
2/13/2021 11:06:45.680,60,3.4,57.2,61.36,-0.04,60.06
2/13/2021 11:07:05.681,60,3.4,58.29,61.36,-0.04,60.06
2/13/2021 11:07:11.710,60,5.3,58.29,61.36,-0.04,60.06
2/13/2021 11:08:29.684,60,7.21,58.29,59.59,-0.04,60.06
2/13/2021 11:10:01.684,60,6.08,58.29,59.59,-0.04,60.06
2/13/2021 11:10:26.685,60,3.55,58.29,61.25,-0.04,60.06
2/13/2021 11:12:09.687,60,3.55,58.29,59.65,-0.04,60.06
2/13/2021 11:12:10.270,60,6.98,58.29,59.65,-0.04,60.06
2/13/2021 11:14:05.687,60,3.88,58.29,61.06,-0.04,60.06
2/13/2021 11:15:25.703,60,6.65,58.29,59.75,-0.04,60.06
2/13/2021 11:17:35.690,60,6.65,58.29,61.08,-0.04,60.06
2/13/2021 11:17:36.690,60,3.75,58.29,61.08,-0.04,60.06
2/13/2021 11:18:30.693,60,5.96,58.29,60.02,-0.04,60.06
2/13/2021 11:23:52.699,60,3.29,58.29,61.21,-0.04,60.06
2/13/2021 11:25:47.698,60,3.29,58.29,59.85,-0.04,60.06
2/13/2021 11:25:48.698,60,6.13,58.29,59.85,-0.04,60.06
2/13/2021 11:26:52.702,60,6.13,59.31,59.85,-0.04,60.06
2/13/2021 11:29:37.778,60,4.14,59.31,59.85,-0.04,60.06
2/13/2021 11:31:31.203,60,5.99,59.31,59.85,-0.04,60.06
2/13/2021 11:35:23.287,60,4.78,59.31,59.85,-0.04,60.06
2/13/2021 11:37:16.209,60,6,59.31,59.85,-0.04,60.06
2/13/2021 11:38:45.296,60,4.36,59.31,59.85,-0.04,60.06
2/13/2021 11:40:39.212,60,5.91,59.31,59.85,-0.04,60.06
2/13/2021 11:52:57.839,60,4.81,59.31,59.85,-0.04,60.06
2/13/2021 12:00:58.872,60,5.82,59.31,59.85,-0.04,60.06
2/13/2021 12:17:46.749,60,5.82,60.35,59.85,-0.04,60.06
2/13/2021 12:53:25.355,60,7.4,60.35,59.85,-0.04,60.06
2/13/2021 12:54:23.292,60,3.7,60.35,61.77,-0.04,60.06
2/13/2021 12:54:48.282,60,5.28,60.35,61.77,-0.04,60.06
2/13/2021 12:55:51.354,60,5.28,60.35,60.14,-0.04,60.06
2/13/2021 12:55:52.359,60,7.31,60.35,60.14,-0.04,60.06
2/13/2021 12:57:05.783,60,7.31,60.35,61.99,-0.04,60.06
2/13/2021 12:57:09.782,60,3.38,60.35,61.99,-0.04,60.06
2/13/2021 12:57:38.783,60,5.12,60.35,61.99,-0.04,60.06
2/13/2021 12:58:54.785,60,5.12,60.35,60.36,-0.04,60.06
2/13/2021 12:58:58.804,60,6.98,60.35,60.36,-0.04,60.06
2/13/2021 13:00:13.786,60,3.46,60.35,60.36,-0.04,60.06
2/13/2021 13:00:14.785,62,3.46,60.35,60.36,-0.04,60.06
2/13/2021 13:00:21.786,62,3.46,60.35,62.24,-0.04,60.06
2/13/2021 13:00:28.788,62,5.4,60.35,62.24,-0.04,60.06
2/13/2021 13:01:22.786,62,8.51,60.35,60.74,-0.04,60.06
2/13/2021 13:02:04.786,62,8.51,60.35,62.71,-0.04,60.06
2/13/2021 13:02:05.787,62,4.27,60.35,62.71,-0.04,60.06
2/13/2021 13:03:17.843,62,7.75,60.35,61.14,-0.04,60.06
2/13/2021 13:04:11.790,62,3.56,60.35,63.08,-0.04,60.06
2/13/2021 13:06:07.790,62,7.55,60.35,61.28,-0.04,60.06
2/13/2021 13:06:48.791,62,2.95,60.35,63.38,-0.04,60.06
2/13/2021 13:08:56.796,62,2.95,60.35,61.52,-0.04,60.06
2/13/2021 13:08:57.801,62,7.02,60.35,61.52,-0.04,60.06
2/13/2021 13:09:55.852,62,2.89,60.35,63.4,-0.04,60.06
2/13/2021 13:11:27.830,62,2.89,60.35,61.39,-0.04,60.06
2/13/2021 13:11:28.835,62,7.23,60.35,61.39,-0.04,60.06
2/13/2021 13:11:44.796,62,7.23,59.35,61.39,-0.04,60.06
2/13/2021 13:12:54.797,62,7.23,59.35,63.3,-0.04,60.06
2/13/2021 13:12:55.799,62,3.12,59.35,63.3,-0.04,60.06
2/13/2021 13:14:37.821,62,7.1,59.35,61.45,-0.04,60.06
2/13/2021 13:15:17.806,62,0,59.35,61.45,-0.04,60.06
2/13/2021 13:15:20.799,60,0,59.35,61.45,-0.04,60.06
2/13/2021 13:34:15.294,60,0,60.42,61.45,-0.04,60.06
2/13/2021 13:35:42.437,60,1.34,60.42,61.45,-0.04,60.06
2/13/2021 13:36:53.999,60,2.81,60.42,61.45,-0.04,60.06
2/13/2021 13:42:51.924,60,4.13,60.42,61.45,-0.04,60.06
2/13/2021 13:46:36.577,60,4.13,60.42,60.44,-0.04,60.06
2/13/2021 13:48:25.045,60,5.27,60.42,60.44,-0.04,60.06
2/13/2021 13:54:12.549,60,6.44,60.42,60.44,-0.04,60.06
2/13/2021 13:57:00.260,60,7.46,60.42,60.44,-0.04,60.06
2/13/2021 13:59:39.949,60,6.16,60.42,60.44,-0.04,60.06
2/13/2021 14:00:48.258,60,7.24,60.42,60.44,-0.04,60.06
2/13/2021 14:01:28.311,60,6.12,60.42,60.44,-0.04,60.06
2/13/2021 14:05:22.334,60,6.12,60.42,59.42,-0.04,60.06
2/13/2021 14:06:56.764,60,7.2,60.42,59.42,-0.04,60.06
2/13/2021 14:07:34.880,60,5.7,60.42,59.42,-0.04,60.06
2/13/2021 14:09:08.279,60,6.95,60.42,59.42,-0.04,60.06
2/13/2021 14:09:52.034,60,5.66,60.42,59.42,-0.04,60.06
2/13/2021 14:11:15.809,60,6.8,60.42,59.42,-0.04,60.06
2/13/2021 14:13:12.769,60,5.47,60.42,59.42,-0.04,60.06
2/13/2021 14:36:42.319,60,6.5,60.42,59.42,-0.04,60.06
2/13/2021 15:20:02.830,45,6.5,60.42,59.42,-0.04,60.06
2/13/2021 15:20:20.329,45,38.33,60.42,59.42,-0.04,60.06
2/13/2021 15:21:42.113,45,38.33,60.42,55.41,-0.04,60.06
2/13/2021 15:22:04.333,45,33.17,60.42,55.41,-0.04,60.06
2/13/2021 15:24:49.846,45,32.1,60.42,55.41,-0.04,60.06
2/13/2021 15:24:50.843,45,32.1,60.42,52.47,-0.04,60.06
2/13/2021 15:27:33.408,45,31.07,60.42,50.26,-0.04,60.06
2/13/2021 15:30:14.963,45,24.91,60.42,46.58,-0.04,60.06
2/13/2021 15:33:19.632,45,21.03,58.66,44.65,-0.04,60.06
2/13/2021 15:35:31.343,43.87,21.03,58.66,44.65,-0.04,60.06
2/13/2021 15:35:34.343,43.87,0,58.66,44.65,-0.04,60.06
2/13/2021 15:36:07.346,55,22.76,58.66,44.65,-0.04,60.06
2/13/2021 15:36:14.346,55,20.48,58.66,46.06,-0.04,60.06
2/13/2021 15:36:49.347,55,10.56,58.66,46.06,-0.04,60.06
2/13/2021 15:36:53.347,55,10.56,58.66,50.98,-0.04,60.06
2/13/2021 15:39:00.869,55,10.56,56.89,50.98,-0.04,60.06
2/13/2021 15:41:28.350,55,5.15,56.89,54.79,-0.04,60.06
2/13/2021 15:41:54.351,55,6.16,56.89,54.79,-0.04,60.06
2/13/2021 15:43:18.890,55,7.21,56.89,54.79,-0.04,60.06
2/13/2021 15:43:54.853,55,2.7,56.89,56,-0.04,60.06
2/13/2021 15:44:43.353,55,5.26,56.89,54.79,-0.04,60.06
2/13/2021 15:55:54.639,55,3.93,56.89,54.79,-0.04,60.06
2/13/2021 16:00:03.518,55,3.93,56.89,54.79,-0.04,60.06
2/13/2021 16:00:06.054,55,3.93,56.89,54.79,-0.04,39.98
2/13/2021 16:01:03.868,0,0,56.89,54.79,-0.04,39.98
2/13/2021 16:01:18.869,54,0,56.89,54.79,-0.04,39.98
2/13/2021 16:01:42.869,54,3.13,56.89,54.79,-0.04,39.98
2/13/2021 16:04:30.950,54,4.43,56.89,54.79,-0.04,39.98
2/13/2021 16:07:23.122,54,5.45,56.89,54.79,-0.04,39.98
2/13/2021 16:10:03.877,54,6.55,56.89,54.79,-0.04,39.98
2/13/2021 16:10:34.877,54,6.55,56.89,55.9,-0.04,39.98
2/13/2021 16:15:02.901,54,6.55,56.89,54.89,-0.04,39.98
2/13/2021 16:23:11.720,54,6.55,55.88,54.89,-0.04,39.98
2/13/2021 16:24:23.004,54,6.55,55.88,54.89,0.98,39.98
2/13/2021 16:28:11.893,54,6.55,55.88,53.89,0.98,39.98
2/13/2021 16:40:40.439,54,5.54,55.88,53.89,0.98,39.98
2/13/2021 16:41:36.911,54,6.63,55.88,53.89,0.98,39.98
2/13/2021 16:47:31.911,54,5.59,55.88,53.89,0.98,39.98
2/13/2021 17:20:21.941,54,5.59,55.88,53.89,0.98,39.98
2/13/2021 17:20:50.969,54,5.59,55.88,53.89,0.98,60.02
2/13/2021 17:21:01.439,50,14.9,55.88,53.89,0.98,60.02
2/13/2021 17:22:06.943,50,13.57,55.88,53.89,0.98,60.02
2/13/2021 17:23:49.273,50,13.57,54.88,53.89,0.98,60.02
2/13/2021 17:26:17.234,50,13.57,54.88,52.14,0.98,60.02
2/13/2021 17:32:02.566,50,13.57,54.88,51.02,0.98,60.02
2/13/2021 17:40:33.549,50,13.57,54.88,49.95,0.98,60.02
2/13/2021 17:40:35.556,50,12.25,54.88,49.95,0.98,60.02
2/13/2021 17:43:28.224,50,12.25,53.7,49.95,0.98,60.02
2/13/2021 17:46:27.965,50,11.07,53.7,49.95,0.98,60.02
2/13/2021 17:52:09.231,50,9.7,53.7,49.95,0.98,60.02
2/13/2021 17:57:41.504,50,9.7,52.59,49.95,0.98,60.02
2/13/2021 17:57:48.475,50,8.18,52.59,49.95,0.98,60.02
2/13/2021 18:00:30.948,50,8.18,52.59,48.74,0.98,60.02
2/13/2021 18:00:36.959,50,6.9,52.59,48.74,0.98,60.02
2/13/2021 18:03:20.742,50,5.54,52.59,48.74,0.98,60.02
2/13/2021 18:13:49.203,50,4.43,52.59,48.74,0.98,60.02
2/13/2021 18:14:34.411,50,4.43,51.46,48.74,0.98,60.02
2/13/2021 18:19:33.571,50,4.43,51.46,49.75,0.98,60.02
2/13/2021 18:56:56.281,50,5.47,51.46,49.75,0.98,60.02
2/13/2021 19:21:22.466,40,5.47,51.46,49.75,0.98,60.02
2/13/2021 19:21:36.779,40,27.23,51.46,49.75,0.98,60.02
2/13/2021 19:22:40.017,40,27.23,51.46,48.02,0.98,60.02
2/13/2021 19:22:47.043,40,25.23,51.46,48.02,0.98,60.02
2/13/2021 19:24:52.522,40,26.86,51.46,48.02,0.98,60.02
2/13/2021 19:25:31.685,40,26.86,51.46,46.56,0.98,60.02
2/13/2021 19:28:16.264,40,26.86,51.46,45.25,0.98,60.02
2/13/2021 19:31:07.977,40,26.86,50.32,45.25,0.98,60.02
2/13/2021 19:31:14.978,40,26.86,50.32,43.98,0.98,60.02
2/13/2021 19:36:38.181,40,26.86,50.32,42.33,0.98,60.02
2/13/2021 19:39:26.528,40,26.86,49.18,42.33,0.98,60.02
2/13/2021 19:42:32.486,40,26.86,49.18,40.85,0.98,60.02
2/13/2021 19:45:20.490,40,25.64,49.18,40.85,0.98,60.02
2/13/2021 19:48:02.031,40,25.64,47.81,40.85,0.98,60.02
2/13/2021 19:50:50.695,40,25.64,47.81,39.62,0.98,60.02
2/13/2021 19:51:04.754,40,24.05,47.81,39.62,0.98,60.02
2/13/2021 19:55:54.000,40,22.53,47.81,39.62,0.98,60.02
2/13/2021 19:56:44.180,40,22.53,46.52,39.62,0.98,60.02
2/13/2021 19:59:15.845,40,21.41,46.52,39.62,0.98,60.02
2/13/2021 20:04:56.265,40,19.56,46.52,39.62,0.98,60.02
2/13/2021 20:05:15.344,40,19.56,45.46,39.62,0.98,60.02
2/13/2021 20:08:00.036,40,18.54,45.46,39.62,0.98,60.02
2/13/2021 20:09:45.513,40,18.54,45.46,38.59,0.98,60.02
2/13/2021 20:13:05.325,40,16.84,45.46,38.59,0.98,60.02
2/13/2021 20:18:36.521,40,16.84,44.38,38.59,0.98,60.02
2/13/2021 20:19:12.650,40,15.05,44.38,38.59,0.98,60.02
2/13/2021 20:24:40.213,40,13.68,44.38,38.59,0.98,60.02
2/13/2021 20:30:24.643,40,12.41,44.38,38.59,0.98,60.02
2/13/2021 20:36:18.153,40,11.36,44.38,38.59,0.98,60.02
2/13/2021 20:43:54.044,40,10.23,44.38,38.59,0.98,60.02
2/13/2021 20:44:32.118,40,10.23,43.23,38.59,0.98,60.02
2/13/2021 20:53:14.052,40,8.8,43.23,38.59,0.98,60.02
2/13/2021 21:01:47.560,40,7.11,43.23,38.59,0.98,60.02
2/13/2021 21:03:30.061,20,50,43.23,38.59,0.98,60.02
2/13/2021 21:04:18.061,31.26,50,43.23,38.59,0.98,60.02
2/13/2021 21:04:20.062,31.26,0,43.23,38.59,0.98,60.02
2/13/2021 21:04:27.080,18,0,43.23,38.59,0.98,60.02
2/13/2021 21:04:31.197,18,0,43.23,29.75,0.98,60.02
2/13/2021 21:04:38.226,18,0,42.21,29.75,0.98,60.02
2/13/2021 21:04:44.252,18,29.81,42.21,31.36,0.98,60.02
2/13/2021 21:05:07.344,18,29.81,42.21,33.2,0.98,60.02
2/13/2021 21:05:16.062,18,35.3,42.21,33.2,0.98,60.02
2/13/2021 21:07:18.852,18,35.3,42.21,28.91,0.98,60.02
2/13/2021 21:07:34.066,18,31.72,42.21,28.91,0.98,60.02
2/13/2021 21:08:27.082,18,31.72,42.21,27.65,0.98,60.02
2/13/2021 21:10:22.625,18,30.32,42.21,27.65,0.98,60.02
2/13/2021 21:10:24.633,18,30.32,42.21,25.36,0.98,60.02
2/13/2021 21:12:44.071,18,29.2,42.21,25.36,0.98,60.02
2/13/2021 21:12:49.260,18,29.2,42.21,23.33,0.98,60.02
2/13/2021 21:13:13.361,18,29.2,40.73,23.33,0.98,60.02
2/13/2021 21:15:45.073,18,27.81,40.73,23.33,0.98,60.02
2/13/2021 21:15:49.074,18,27.81,40.73,21.37,0.98,60.02
2/13/2021 21:18:17.098,18,27.81,40.73,20.13,0.98,60.02
2/13/2021 21:18:39.172,18,27.81,38.96,20.13,0.98,60.02
2/13/2021 21:18:51.216,18,26.4,38.96,20.13,0.98,60.02
2/13/2021 21:21:32.579,18,25.13,38.96,18.93,0.98,60.02
2/13/2021 21:21:38.579,18,25.13,37.93,18.93,0.98,60.02
2/13/2021 21:24:31.268,18,25.13,36.9,18.93,0.98,60.02
2/13/2021 21:24:32.271,18,23.91,36.9,18.93,0.98,60.02
2/13/2021 21:27:12.084,18,22.76,36.9,17.67,0.98,60.02
2/13/2021 21:27:24.084,18,22.76,35.89,17.67,0.98,60.02
2/13/2021 21:30:13.724,18,22.76,34.88,17.67,0.98,60.02
2/13/2021 21:33:00.589,18,20.56,34.88,17.67,0.98,60.02
2/13/2021 21:35:28.105,18,20.56,33.21,17.67,0.98,60.02
2/13/2021 21:38:08.803,18,18.85,33.21,17.67,0.98,60.02
2/13/2021 21:41:22.642,18,18.85,31.43,17.67,0.98,60.02
2/13/2021 21:44:19.428,18,17.17,31.43,17.67,0.98,60.02
2/13/2021 21:46:57.140,18,17.17,29.93,17.67,0.98,60.02
2/13/2021 21:49:58.104,18,15.77,29.93,17.67,0.98,60.02
2/13/2021 21:52:46.730,18,15.77,28.55,17.67,0.98,60.02
2/13/2021 21:55:27.434,18,14.63,28.55,17.67,0.98,60.02
2/13/2021 21:58:26.759,18,14.63,27.35,17.67,0.98,60.02
2/13/2021 22:01:06.943,18,13.62,27.35,17.67,0.98,60.02
2/13/2021 22:04:11.762,18,13.62,26.29,17.67,0.98,60.02
2/13/2021 22:09:47.165,18,12.21,26.29,17.67,0.98,60.02
2/13/2021 22:12:23.812,18,12.21,24.98,17.67,0.98,60.02
2/13/2021 22:21:06.891,18,10.95,24.98,17.67,0.98,60.02
2/13/2021 22:21:08.899,18,10.95,23.86,17.67,0.98,60.02
2/13/2021 22:29:37.959,18,9.55,23.86,17.67,0.98,60.02
2/13/2021 22:32:21.624,18,9.55,22.66,17.67,0.98,60.02
2/13/2021 22:35:03.098,18,8.23,22.66,17.67,0.98,60.02
2/13/2021 22:40:55.578,18,6.37,22.66,17.67,0.98,60.02
2/13/2021 22:46:20.733,18,6.37,21.47,17.67,0.98,60.02
2/13/2021 22:55:13.606,18,0,21.47,17.67,0.98,60.02
2/13/2021 22:55:18.631,19.5,0,21.47,17.67,0.98,60.02
2/13/2021 23:03:35.848,19.5,0,21.47,18.96,0.98,60.02
2/13/2021 23:09:13.187,19.5,0,20.46,18.96,0.98,60.02
2/13/2021 23:14:56.599,19.5,1.32,20.46,20,0.98,60.02
2/13/2021 23:20:20.838,19.5,2.84,20.46,20,0.98,60.02
2/13/2021 23:23:25.608,19.5,3.91,20.46,20,0.98,60.02
2/13/2021 23:26:20.110,19.5,4.96,20.46,20,0.98,60.02
2/13/2021 23:29:02.628,19.5,5.96,20.46,20,0.98,60.02
